scenario_id,review_priority_score,outcome,scenario_family,baseline_action,laya_action,laya_confidence,sim_terminal_outcome,major_safety_violation,hazard_severity_score,route_blocked,nearest_iceberg_dist_m,adjudication_reasons
POLARIS_SCENARIO_0447,40.0,HUMAN_REVIEW_REQUIRED,POOR_VISIBILITY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.9,False,4251.0,Baseline (slow_down) disagrees with Laya (continue); Poor visibility / fog conditions (0.8 NM < 1.0 NM)
POLARIS_SCENARIO_0467,40.0,HUMAN_REVIEW_REQUIRED,POOR_VISIBILITY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.9,False,4678.0,Baseline (slow_down) disagrees with Laya (continue); Poor visibility / fog conditions (0.7 NM < 1.0 NM)
POLARIS_SCENARIO_0487,40.0,HUMAN_REVIEW_REQUIRED,POOR_VISIBILITY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.9,False,4494.0,Baseline (slow_down) disagrees with Laya (continue); Poor visibility / fog conditions (0.6 NM < 1.0 NM)
POLARIS_SCENARIO_0016,35.0,AMBIGUOUS,CONFLICTING_AMBIGUOUS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,448.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0095,35.0,HUMAN_REVIEW_REQUIRED,MULTIPLE_HAZARDS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,351.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5)
POLARIS_SCENARIO_0096,35.0,AMBIGUOUS,CONFLICTING_AMBIGUOUS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,496.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0116,35.0,AMBIGUOUS,CONFLICTING_AMBIGUOUS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,489.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0156,35.0,AMBIGUOUS,CONFLICTING_AMBIGUOUS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,485.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0157,35.0,AMBIGUOUS,LOW_CONFIDENCE,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,301.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0175,35.0,HUMAN_REVIEW_REQUIRED,MULTIPLE_HAZARDS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,304.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5)
POLARIS_SCENARIO_0195,35.0,HUMAN_REVIEW_REQUIRED,MULTIPLE_HAZARDS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,421.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5)
POLARIS_SCENARIO_0256,35.0,AMBIGUOUS,CONFLICTING_AMBIGUOUS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,336.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0257,35.0,AMBIGUOUS,LOW_CONFIDENCE,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,385.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0295,35.0,HUMAN_REVIEW_REQUIRED,MULTIPLE_HAZARDS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,328.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5)
POLARIS_SCENARIO_0296,35.0,AMBIGUOUS,CONFLICTING_AMBIGUOUS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,418.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0297,35.0,AMBIGUOUS,LOW_CONFIDENCE,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,434.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0417,35.0,AMBIGUOUS,LOW_CONFIDENCE,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,439.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0476,35.0,AMBIGUOUS,CONFLICTING_AMBIGUOUS,slow_down,slow_down,0.5,PRECAUTIONARY_SLOWDOWN,False,1.5,False,364.0,Low Laya decision confidence (50.0% < 60%); High hazard severity score (1.5 >= 1.5); Intentionally ambiguous/conflicting scenario family.
POLARIS_SCENARIO_0003,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2452.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0005,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,366.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0009,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,4186.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0010,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,4018.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0018,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4228.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0020,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,352.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0023,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4384.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0025,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,487.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0029,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,3808.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0030,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,4396.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0033,30.0,HUMAN_REVIEW_REQUIRED,FUEL_CONSTRAINED,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,2185.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0038,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4000.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0040,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,525.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0043,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4083.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0045,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,502.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0049,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,2809.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0050,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,4268.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0058,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,3940.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0060,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,400.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0063,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4190.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0065,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,371.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0069,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,3186.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0070,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,4778.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0073,30.0,HUMAN_REVIEW_REQUIRED,FUEL_CONSTRAINED,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,4038.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0078,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4272.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0080,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,360.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0083,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2562.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0085,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,510.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0089,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,2224.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0090,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,2793.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0093,30.0,HUMAN_REVIEW_REQUIRED,FUEL_CONSTRAINED,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,4963.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0098,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4464.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0100,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,591.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0103,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2911.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0105,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,421.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0109,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,4612.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0110,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,2197.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0113,30.0,HUMAN_REVIEW_REQUIRED,FUEL_CONSTRAINED,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,4346.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0118,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2007.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0120,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,585.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0123,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,3153.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0125,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,351.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0129,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,4285.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0130,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,3966.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0138,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4741.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0140,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,594.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0143,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2123.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0145,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,534.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0149,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,3872.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0150,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,2041.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0158,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,3006.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0160,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,472.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0163,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4105.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0165,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,410.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0169,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,2049.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0170,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,3572.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0178,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2376.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0180,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,420.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0183,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4603.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0185,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,529.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0189,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,2067.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0190,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,4406.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0193,30.0,HUMAN_REVIEW_REQUIRED,FUEL_CONSTRAINED,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,4877.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0198,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,3051.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0200,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,488.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0203,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2560.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0205,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,501.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0209,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,4611.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0210,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,2171.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0218,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,3931.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0220,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,412.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0223,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2660.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0225,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,597.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0229,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,2622.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0230,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,3454.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0238,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4142.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0240,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,394.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0243,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,3733.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0245,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,439.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0249,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,3857.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0250,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,4759.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0253,30.0,HUMAN_REVIEW_REQUIRED,FUEL_CONSTRAINED,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,2179.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0258,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,4143.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0260,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,378.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0263,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2176.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0265,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,600.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0269,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,4502.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0270,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,2664.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0273,30.0,HUMAN_REVIEW_REQUIRED,FUEL_CONSTRAINED,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,2660.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0278,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2719.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0280,30.0,HUMAN_REVIEW_REQUIRED,NEAR_MISS,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,416.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0283,30.0,HUMAN_REVIEW_REQUIRED,MODERATE_ICE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,3784.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0285,30.0,HUMAN_REVIEW_REQUIRED,ICEBERG_NEAR_ROUTE,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,519.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0289,30.0,HUMAN_REVIEW_REQUIRED,CROSS_CURRENT,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.7,False,3314.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0290,30.0,HUMAN_REVIEW_REQUIRED,STRONG_WIND,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.0,False,3516.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0293,30.0,HUMAN_REVIEW_REQUIRED,FUEL_CONSTRAINED,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,1.1,False,4584.0,Baseline (slow_down) disagrees with Laya (continue)
POLARIS_SCENARIO_0298,30.0,HUMAN_REVIEW_REQUIRED,ROUTE_RECOVERY,slow_down,continue,0.75,MODERATE_RISK_MANEUVER,False,0.8,False,2488.0,Baseline (slow_down) disagrees with Laya (continue)
